Python  : 3.12.11
PyTorch : 2.8.0+cu128

Mon Mar 23 09:06:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.126.09             Driver Version: 580.126.09     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          Off |   00000000:00:05.0 Off |                    0 |
| N/A   33C    P0             57W /  400W |       6MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

  micro batch : 64 × 2048 = 131,072 tokens
  total batch : 524,288 tokens  (grad accum = 4)
  total steps : 1500
  warmup      : 100 steps  →  hold  →  linear warmdown
  optimizer   : Muon lr=0.02 wd=0.01  |  AdamW lr=0.006 wd=0.1

GPTConfig(vocab_size=50304, num_layers=12, num_heads=12, model_dim=768, max_seq_len=2048, logit_softcap=30.0)
params      : 123,568,128  (123.6M total, 84.9M non-embedding)
model vram  : 0.54 GB
compiling   : torch.compile(dynamic=True) ...
train data  : 5,000,000,000 tokens across 50 shards

  [step    0/1500]  loss=11.0148  |      9,201 tok/s  |  step_ms=56981  |  MFU=0.0%  |  mem=76.3GB  |  gnorm=6.971
  [step  897/1500]  loss=3.6195  |    201,466 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.362
  [step  898/1500]  loss=3.6740  |    201,991 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.363
  [step  899/1500]  loss=3.6793  |    201,141 tok/s  |  step_ms=2607  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.377
  [step  900/1500]  loss=3.6724  |    201,876 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.410
  [step  901/1500]  loss=3.6614  |    202,598 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.372
  [step  902/1500]  loss=3.6742  |    202,496 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.395
  [step  903/1500]  loss=3.6417  |    202,057 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.379
  [step  904/1500]  loss=3.6434  |    202,413 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.360
  [step  905/1500]  loss=3.6078  |    202,675 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.359
  [step  906/1500]  loss=3.6626  |    202,721 tok/s  |  step_ms=2586  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.344
  [step  907/1500]  loss=3.6465  |    202,475 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.336
  [step  908/1500]  loss=3.6890  |    202,643 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.345
  [step  909/1500]  loss=3.6636  |    202,131 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.379
  [step  910/1500]  loss=3.6599  |    202,717 tok/s  |  step_ms=2586  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.338
  [step  911/1500]  loss=3.6620  |    201,895 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.355
  [step  912/1500]  loss=3.6172  |    202,453 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.341
  [step  913/1500]  loss=3.6640  |    202,275 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.348
  [step  914/1500]  loss=3.6420  |    201,632 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.377
  [step  915/1500]  loss=3.6537  |    202,409 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.385
  [step  916/1500]  loss=3.6317  |    202,201 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.370
  [step  917/1500]  loss=3.6522  |    202,093 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.354
  [step  918/1500]  loss=3.6073  |    202,084 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.358
  [step  919/1500]  loss=3.6605  |    201,984 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.352
  [step  920/1500]  loss=3.6087  |    202,507 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.344
  [step  921/1500]  loss=3.6034  |    202,574 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.358
  [step  922/1500]  loss=3.6358  |    202,276 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.356
  [step  923/1500]  loss=3.6525  |    203,292 tok/s  |  step_ms=2579  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.362
  [step  924/1500]  loss=3.6321  |    201,673 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.377
  [step  925/1500]  loss=3.6496  |    202,231 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.340
  [step  926/1500]  loss=3.6464  |    202,737 tok/s  |  step_ms=2586  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.324
  [step  927/1500]  loss=3.6701  |    202,580 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.341
  [step  928/1500]  loss=3.6566  |    203,216 tok/s  |  step_ms=2580  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.346
  [step  929/1500]  loss=3.6899  |    202,249 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.369
  [step  930/1500]  loss=3.6578  |    202,821 tok/s  |  step_ms=2585  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.353
  [step  931/1500]  loss=3.6531  |    202,423 tok/s  |  step_ms=2590  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.359
  [step  932/1500]  loss=3.6585  |    202,445 tok/s  |  step_ms=2590  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.348
  [step  933/1500]  loss=3.6804  |    202,023 tok/s  |  step_ms=2595  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.365
  [step  934/1500]  loss=3.6070  |    202,360 tok/s  |  step_ms=2591  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.363
  [step  935/1500]  loss=3.6649  |    202,678 tok/s  |  step_ms=2587  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.349
  [step  936/1500]  loss=3.6108  |    201,724 tok/s  |  step_ms=2599  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.363
  [step  937/1500]  loss=3.5655  |    202,467 tok/s  |  step_ms=2589  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.356
  [step  938/1500]  loss=3.6099  |    202,534 tok/s  |  step_ms=2589  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.357
  [step  939/1500]  loss=3.6565  |    202,052 tok/s  |  step_ms=2595  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.337
  [step  940/1500]  loss=3.6603  |    202,217 tok/s  |  step_ms=2593  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.355
  [step  941/1500]  loss=3.6467  |    202,775 tok/s  |  step_ms=2586  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.352
  [step  942/1500]  loss=3.6126  |    202,247 tok/s  |  step_ms=2592  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.354
  [step  943/1500]  loss=3.6292  |    202,761 tok/s  |  step_ms=2586  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.348
  [step  944/1500]  loss=3.6275  |    201,800 tok/s  |  step_ms=2598  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.335
  [step  945/1500]  loss=3.6930  |    201,897 tok/s  |  step_ms=2597  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.356
  [step  946/1500]  loss=3.6181  |    202,711 tok/s  |  step_ms=2586  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.339
  [step  947/1500]  loss=3.6460  |    201,974 tok/s  |  step_ms=2596  |  MFU=38.0%  |  mem=76.3GB  |  gnorm=0.358
  [step  948/1500]  loss=3.6261  |    202,929 tok/s  |  step_ms=2584  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.346
  [step  949/1500]  loss=3.6272  |    202,264 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.358
  [step  950/1500]  loss=3.6101  |    201,623 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.359
  [step  951/1500]  loss=3.6192  |    202,719 tok/s  |  step_ms=2586  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.348
  [step  952/1500]  loss=3.6251  |    202,319 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.332
  [step  953/1500]  loss=3.6329  |    202,076 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.329
  [step  954/1500]  loss=3.6374  |    202,253 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.329
  [step  955/1500]  loss=3.6671  |    202,688 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.342
  [step  956/1500]  loss=3.6443  |    201,906 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.321
  [step  957/1500]  loss=3.6368  |    202,101 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.307
  [step  958/1500]  loss=3.6101  |    202,204 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.312
  [step  959/1500]  loss=3.6406  |    202,455 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.304
  [step  960/1500]  loss=3.6200  |    201,955 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.322
  [step  961/1500]  loss=3.6122  |    202,285 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.332
  [step  962/1500]  loss=3.7262  |    201,617 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.363
  [step  963/1500]  loss=3.6355  |    202,255 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.331
  [step  964/1500]  loss=3.6390  |    202,372 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.318
  [step  965/1500]  loss=3.6234  |    202,123 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.313
  [step  966/1500]  loss=3.6492  |    202,626 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.339
  [step  967/1500]  loss=3.6525  |    202,015 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.315
  [step  968/1500]  loss=3.6364  |    201,921 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.334
  [step  969/1500]  loss=3.6781  |    202,174 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.333
  [step  970/1500]  loss=3.6011  |    202,262 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.311
  [step  971/1500]  loss=3.6140  |    201,943 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.328
  [step  972/1500]  loss=3.6452  |    202,244 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.331
  [step  973/1500]  loss=3.6130  |    201,269 tok/s  |  step_ms=2605  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.330
  [step  974/1500]  loss=3.6180  |    201,627 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.354
  [step  975/1500]  loss=3.6402  |    201,005 tok/s  |  step_ms=2608  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.354
  [step  976/1500]  loss=3.6342  |    201,869 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.330
  [step  977/1500]  loss=3.6457  |    202,253 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.343
  [step  978/1500]  loss=3.6432  |    201,902 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.319
  [step  979/1500]  loss=3.5937  |    201,733 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.340
  [step  980/1500]  loss=3.5941  |    202,420 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.340
  [step  981/1500]  loss=3.6412  |    201,624 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.334
  [step  982/1500]  loss=3.6090  |    202,012 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.322
  [step  983/1500]  loss=3.6021  |    202,001 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.329
  [step  984/1500]  loss=3.6392  |    202,470 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.308
  [step  985/1500]  loss=3.6448  |    202,795 tok/s  |  step_ms=2585  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.332
  [step  986/1500]  loss=3.5994  |    201,518 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.355
  [step  987/1500]  loss=3.6183  |    202,539 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.326
  [step  988/1500]  loss=3.5942  |    202,584 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.317
  [step  989/1500]  loss=3.6181  |    202,053 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.309
  [step  990/1500]  loss=3.6209  |    201,962 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.316
  [step  991/1500]  loss=3.6099  |    201,753 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.337
  [step  992/1500]  loss=3.6302  |    201,795 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.318
  [step  993/1500]  loss=3.6242  |    202,386 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.320
  [step  994/1500]  loss=3.5927  |    202,108 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.323
  [step  995/1500]  loss=3.6542  |    201,618 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.318
  [step  996/1500]  loss=3.6189  |    202,474 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.308
  [step  997/1500]  loss=3.6014  |    202,454 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.322
  [step  998/1500]  loss=3.5978  |    201,941 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.325
  [step  999/1500]  loss=3.5709  |    201,679 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.328
  [step 1000/1500]  loss=3.6060  |    202,089 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.310
  [val  1000/1500]  val_loss=3.5911  |  best=3.5911  |  avg_ms=2594
  [step 1001/1500]  loss=3.5933  |    202,192 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.319
  [step 1002/1500]  loss=3.6119  |    202,651 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.313
  [step 1003/1500]  loss=3.6370  |    201,958 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.317
  [step 1004/1500]  loss=3.6045  |    202,308 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.304
  [step 1005/1500]  loss=3.6437  |    201,678 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.327
  [step 1006/1500]  loss=3.6446  |    202,485 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.342
  [step 1007/1500]  loss=3.6030  |    202,641 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.335
  [step 1008/1500]  loss=3.6006  |    201,586 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.363
  [step 1009/1500]  loss=3.6057  |    201,482 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.332
  [step 1010/1500]  loss=3.5838  |    201,398 tok/s  |  step_ms=2603  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.323
  [step 1011/1500]  loss=3.6116  |    201,903 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.343
  [step 1012/1500]  loss=3.5670  |    202,546 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.291
  [step 1013/1500]  loss=3.5974  |    201,990 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.314
  [step 1014/1500]  loss=3.6040  |    201,843 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.326
  [step 1015/1500]  loss=3.6194  |    202,909 tok/s  |  step_ms=2584  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.320
  [step 1016/1500]  loss=3.6229  |    202,130 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.312
  [step 1017/1500]  loss=3.5880  |    202,237 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.302
  [step 1018/1500]  loss=3.6213  |    201,329 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.292
  [step 1019/1500]  loss=3.6068  |    201,700 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.314
  [step 1020/1500]  loss=3.5710  |    202,211 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.285
  [step 1021/1500]  loss=3.6348  |    201,605 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.301
  [step 1022/1500]  loss=3.5764  |    202,006 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.286
  [step 1023/1500]  loss=3.5798  |    201,879 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.324
  [step 1024/1500]  loss=3.5920  |    202,206 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.313
  [step 1025/1500]  loss=3.5815  |    202,032 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.329
  [step 1026/1500]  loss=3.5916  |    202,691 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.310
  [step 1027/1500]  loss=3.5880  |    202,934 tok/s  |  step_ms=2584  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.276
  [step 1028/1500]  loss=3.6244  |    202,258 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.299
  [step 1029/1500]  loss=3.6110  |    201,791 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.330
  [step 1030/1500]  loss=3.5974  |    202,152 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.287
  [step 1031/1500]  loss=3.5905  |    202,028 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.310
  [step 1032/1500]  loss=3.5963  |    201,824 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.319
  [step 1033/1500]  loss=3.5681  |    201,998 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.328
  [step 1034/1500]  loss=3.6129  |    201,545 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.303
  [step 1035/1500]  loss=3.6078  |    201,525 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.312
  [step 1036/1500]  loss=3.5799  |    202,324 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.337
  [step 1037/1500]  loss=3.5644  |    202,018 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.311
  [step 1038/1500]  loss=3.6505  |    201,710 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.323
  [step 1039/1500]  loss=3.5551  |    202,236 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.306
  [step 1040/1500]  loss=3.6164  |    201,739 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.302
  [step 1041/1500]  loss=3.5802  |    202,688 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.305
  [step 1042/1500]  loss=3.5697  |    202,474 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.272
  [step 1043/1500]  loss=3.5568  |    201,817 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.286
  [step 1044/1500]  loss=3.5877  |    201,895 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.284
  [step 1045/1500]  loss=3.6060  |    201,831 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.296
  [step 1046/1500]  loss=3.6113  |    201,730 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.317
  [step 1047/1500]  loss=3.6544  |    201,889 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.312
  [step 1048/1500]  loss=3.5967  |    202,261 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.304
  [step 1049/1500]  loss=3.5827  |    202,011 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.322
  [step 1050/1500]  loss=3.5485  |    201,673 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.315
  [step 1051/1500]  loss=3.5763  |    201,690 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.311
  [step 1052/1500]  loss=3.5786  |    202,677 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.295
  [step 1053/1500]  loss=3.5941  |    201,833 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.302
  [step 1054/1500]  loss=3.5484  |    201,897 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.298
  [step 1055/1500]  loss=3.5694  |    202,034 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.296
  [step 1056/1500]  loss=3.5844  |    202,489 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.295
  [step 1057/1500]  loss=3.5885  |    202,733 tok/s  |  step_ms=2586  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.301
  [step 1058/1500]  loss=3.6252  |    202,133 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.298
  [step 1059/1500]  loss=3.5856  |    201,926 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.324
  [step 1060/1500]  loss=3.5712  |    202,153 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.299
  [step 1061/1500]  loss=3.5884  |    202,505 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.299
  [step 1062/1500]  loss=3.5509  |    201,859 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.294
  [step 1063/1500]  loss=3.5969  |    202,094 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.297
  [step 1064/1500]  loss=3.5704  |    202,141 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.283
  [step 1065/1500]  loss=3.6090  |    202,588 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.279
  [step 1066/1500]  loss=3.5972  |    202,468 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.260
  [step 1067/1500]  loss=3.5788  |    202,292 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.279
  [step 1068/1500]  loss=3.5590  |    201,648 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.293
  [step 1069/1500]  loss=3.5389  |    202,225 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.271
  [step 1070/1500]  loss=3.5612  |    202,473 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.285
  [step 1071/1500]  loss=3.6156  |    202,804 tok/s  |  step_ms=2585  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.296
  [step 1072/1500]  loss=3.5726  |    202,158 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.310
  [step 1073/1500]  loss=3.6050  |    202,435 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.318
  [step 1074/1500]  loss=3.6057  |    201,931 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.301
  [step 1075/1500]  loss=3.5780  |    202,372 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.287
  [step 1076/1500]  loss=3.5984  |    201,990 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.305
  [step 1077/1500]  loss=3.5776  |    201,721 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.294
